2390,33907
1680,32993
1490,32869
213,31134
325,31375
2494,39333
183,42811
1456,39866
582,34414
1602,32521
525,33880
853,34877
909,44608
978,33825
1344,37366
2328,40734
853,44676
1767,31807
793,31601
1427,32116
1389,35796
2328,44117
1101,39301
720,42053
1675,33157
157,36463
2411,36423
1949,44471
748,43320
2606,40082
127,36062
1766,36658
666,37279
1695,31530
123,41955
2265,32060
2594,36665
1105,38265
1197,41237
595,32501
1207,36263
794,33650
2247,42192
246,44398
2751,34555
969,37788
606,37736
1573,34519
1915,44082
1242,43050
509,31387
1142,33020
1665,35047
1711,39364
1016,34601
1790,40411
197,37716
2361,43610
1461,39189
1030,40134
461,31346
1701,38087
916,40786
835,38912
2067,35966
599,32219
1019,38440
259,31747
40,43717
267,34082
604,43301
330,37814
1669,34765
1116,40443
2504,43672
2614,33452
1225,36414
70,33918
1675,34930
512,38235
2234,36614
1472,37230
735,43353
603,35320
1058,44760
308,32928
423,37604
1197,36244
402,40699
1756,37928
1037,32579
1012,34212
1679,37681
244,36326
667,37183
154,33400
653,35033
1587,38092
603,39642
371,35320
194,31486
2157,32960
166,35854
2442,41989
422,31121
1129,35901
901,45119
121,44190
1852,39679
2375,35290
1642,33453
711,36327
2469,31919
1550,33864
1197,34500
2057,41774
1916,34187
1556,44232
1193,44180
930,34910
1590,43062
358,40346
60,44853
1846,38329
1330,35029
862,33463
1660,33443
2632,40958
2654,9226
1232,37877
2328,41486
1113,38185
619,34644
1486,36481
1778,41019
2186,33674
578,31610
309,32883
1221,33931
2690,41286
2150,37400
2550,9226
1311,42492
2288,9226
141,40654
2109,36056
1472,45069
116,36625
2174,32509
939,44017
2135,42380
221,41522
237,35639
1997,32058
1950,36184
1961,35784
2714,9226
133,31502
1779,33269
29,39258
1137,37966
2357,39167
789,36502
133,34885
735,37205
647,41522
1564,36498
1111,33520
2167,36010
1312,33244
2191,40568
1119,35101
733,43925
2700,34029
246,42117
1326,32361
964,35163
2614,31976
119,37057
2342,37704
2309,41728
1242,40769
1259,40938
1742,34676
1766,33572
1879,39111
1648,43150
1190,35102
774,33726
2558,32983
1906,32828
1031,40707
955,35235
2037,34974
1505,41529
1856,40820
1549,32941
1243,33423
480,35881
2401,33157
654,42827
1824,38249
2698,34841
1311,40882
133,31986
387,33034
1044,38259
774,38398
1386,38962
1737,33527
1754,33696
2449,36207
1893,42176
1055,34661
1679,37494
2707,42100
2757,41463
2057,41237
617,31402
2571,41458
2671,32994
2340,41525
1313,31105
1500,43763
645,36833
1388,34662
2435,44014
1351,34780
631,31458
1381,36874
928,44476
1759,44404
795,38470
41,31592
1833,14525
1656,35766
1616,32203
260,38311
347,44881
1911,31562
1706,38512
555,32752
928,35966
1094,34723
2630,40294
2293,35047
1162,43717
2347,37727
1079,33102
2734,39893
908,38882
1486,36644
321,32706
1059,32635
546,35268
2678,34299
561,45190
2794,44081
41,33820
1811,35653
384,34159
2225,31506
844,35083
806,32347
2043,37881
1752,32979
699,35109
464,35966
273,36398
50,33882
790,31440
1018,40689
619,37974
1675,36300
167,44266
131,42357
1215,32343
733,38261
1008,43384
1507,33683
735,44723
2583,31163
194,37394
1415,41449
154,33831
733,38611
1044,36783
1923,35439
1506,38534
1243,33236
50,36110
820,35762
1662,33570
206,35310
50,34016
1359,41116
1278,39996
127,31984
1219,36383
1095,38037
589,35987
2328,44361
944,41813
1411,43908
1413,31903
749,31923
2154,34567
438,42584
1083,43288
2067,36076
1961,38309
321,35768
917,9226
2265,32304
2431,39921
378,37995
355,42707
78,35259
1175,31334
285,31765
102,43200
1482,32016
2651,40045
1081,9226
603,38463
1886,43396
2211,40712
275,40095
1753,33418
2654,44665
1665,35291
1842,32709
167,43945
662,41672
1772,41015
1059,38864
128,35322
1486,43812
1933,42811
209,33217
2179,39834
2619,40106
711,36087
444,31771
2390,37802
559,32283
1550,33624
1458,37041
1012,32228
260,37319
1025,41323
657,33757
1326,31637
1069,31981
702,36883
2159,39717
2319,33024
536,39065
1250,44824
2159,43100
2233,34943
1135,34671
1248,34548
1311,44696
2466,39086
2005,14525
526,34563
1302,34784
1771,39958
2719,36499
902,41266
2481,41057
126,32377
984,32408
1675,42879
1711,40092
1950,38388
749,32541
60,43808
766,31956
151,31094
533,31196
2757,45277
381,31556
790,33481
1865,32049
1421,31069
2016,34662
2482,40319
773,42145
945,34523
1695,35775
1860,35088
1225,36792
1046,39301
1178,34502
2260,42377
111,31853
2707,41376
2723,14525
1526,36905
1942,32619
2456,39256
1303,36833
1212,32773
1029,33066
200,14525
923,31889
1848,43722
628,40077
530,33126
2663,40673
1252,42910
2026,35134
881,31074
2185,37076
2291,35782
970,31331
890,36263
783,42058
1084,34816
210,31808
638,32255
1197,33939
650,31326
168,34026
2141,40160
2533,38698
1428,44425
1019,36269
2717,35782
1144,39189
1780,38087
224,41663
1160,39133
1124,33060
50,37346
1177,32132
1418,35227
888,32029
2720,42846
172,36777
1044,38958
309,32322
335,31291
1656,39714
1193,44908
2038,33400
1768,33539
723,35345
735,34416
168,42670
1472,31676
2256,42338
670,34960
1707,33236
743,33718
485,35180
2157,35916
285,33806
2671,36137
1499,33472
967,33611
1008,38338
464,35242
575,38456
618,39092
1645,42342
937,43009
1916,34699
1169,40134
463,31984
790,34099
2147,34043
2362,39889
1424,31204
1398,40371
2671,43842
358,31409
1129,31286
2350,37785
1101,42070
650,32749
309,38872
777,34776
735,43410
1449,33893
2393,35388
483,31296
2328,44792
1428,42815
2003,38616
1263,31636
2398,34419
312,34797
2757,41707
121,31065
372,34848
1867,34002
358,32698
1197,43067
555,37184
1071,38232
1420,42358
2215,42821
1090,31866
260,43682
80,41994
85,42338
2807,35004
666,34921
1311,33905
1720,36584
276,42091
2033,34829
928,44720
1186,36650
50,33642
1932,31744
1290,32277
1176,32175
1155,32052
1788,33685
588,35388
82,31086
119,40013
2342,37627
1645,37699
625,33176
2177,32864
2068,33860
36,40136
1994,41266
937,39305
971,44551
1227,35846
2016,37992
1510,39352
385,33315
1689,35153
260,31334
1903,36021
1677,42848
961,37016
721,44911
1218,39301
2077,34861
1687,35615
1809,41462
2801,44691
1562,33634
1727,40117
923,45018
2772,33558
1937,34450
804,41539
1595,42792
384,34537
1044,43443
77,37238
2233,36663
2224,41273
150,39968
666,41016
1139,41236
1647,31089
1500,44625
347,44454
1892,33337
1060,14525
1845,41627
781,32079
1689,42053
2361,43614
666,38922
413,40728
1268,41242
414,31504
2427,36505
1501,33307
1859,36987
1574,42453
1193,42761
2705,41330
260,36140
24,37361
1156,36463
1732,37562
257,41504
2757,44903
119,37598
1824,40534
1812,35047
2560,39636
953,41207
285,31659
1853,42403
2718,35499
2075,35807
772,43239
1637,41997
1587,33774
2032,42526
1009,32979
2645,40474
620,31706
2428,39493
2345,37738
733,34801
290,43091
638,31531
1140,39097
930,33625
790,38718
1046,37183
655,34329
1037,39349
2709,35921
326,33861
1174,33204
212,33759
1960,37523
1814,36008
1595,36644
1626,35957
2142,39257
1514,33272
748,32049
109,36263
2595,43928
50,39066
1147,32697
357,31080
147,31270
2279,41598
1229,31948
1683,34370
466,40822
466,34406
1233,39237
853,32600
1907,34263
100,35746
2636,42774
348,31152
1268,38477
956,39868
1756,37477
1723,41501
1931,38232
1960,43134
2275,35598
951,33293
101,31625
928,40479
237,38087
1992,36414
1037,36450
529,33011
711,38909
794,42327
2704,42477
2544,31642
2297,37400
311,42358
208,31091
595,35701
2670,37416
154,38210
285,32277
295,33719
1480,38309
339,34957
208,32030
298,38339
1223,39592
318,37271
2489,41892
1722,34809
954,43339
1661,40757
775,32262
2657,43196
2058,33977
1129,35234
1586,41337
1013,31087
1415,34285
1943,40820
1019,38257
2204,36431
86,31636
1973,42914
1766,36959
148,33453
2328,33464
2527,37057
534,43288
1978,31365
1245,32534
2465,31483
2290,42971
673,39690
1258,32207
1860,34527
857,35835
1046,32324
2245,32648
1904,38771
630,9226
421,32272
1558,38134
684,35126
1974,37258
1802,32078
1840,44613
1398,37098
1929,43150
1486,45024
611,36718
84,33037
1500,36062
507,31642
1529,31138
1929,40117
1886,37037
1486,33131
1680,44516
283,35317
1305,38977
1795,41056
2707,42104
2757,37495
642,32217
1648,39316
1056,35240
266,39285
472,35189
1742,31781
551,33792
608,31293
1514,36468
165,43555
657,32875
276,44295
784,34902
825,32459
1644,33316
33,42847
649,38649
2328,40364
1101,37992
1760,34430
137,38474
533,32058
591,37890
384,38351
246,34445
1600,31674
2486,42643
1421,31931
144,40584
743,32807
15,31314
2401,33645
1321,38116
603,42037
2485,41637
1193,38870
2344,38214
133,32474
1706,38866
244,33244
1883,40256
1852,38691
1012,34513
2309,31962
1961,34662
536,44383
603,33527
984,42264
327,37793
672,32351
252,35175
436,31320
937,32999
975,33291
1616,34785
50,39363
2576,37567
74,31089
1286,34092
283,34646
2096,39559
2366,41140
964,31597
260,35416
70,31320
2150,33379
2048,33102
2003,31639
2159,37814
1937,39687
1886,44071
62,39723
238,31089
1139,36674
461,31326
982,32526
1645,44359
2447,39385
2016,37886
197,42018
582,40139
1210,33292
2437,39047
1059,34062
2722,41660
1824,44482
377,37640
1732,32061
2052,35449
1745,41156
2080,36716
239,34673
2764,43764
1577,36095
350,40139
1004,32261
2609,33273
2194,34751
46,42357
260,32517
619,35079
1411,37496
614,36398
2603,34397
595,31460
1248,35223
1656,34294
102,44359
312,31337
826,37974
1115,42049
595,41259
285,33863
794,35992
1586,36157
758,43882
362,43882
1675,34694
422,31101
1642,36466
790,33217
836,38288
2482,44027
285,31769
1868,33776
1955,40346
1931,43924
2734,44248
604,40382
604,37938
1982,36507
2142,34695
1761,37447
400,39047
111,38944
1312,33679
2198,35758
1845,36394
2686,41174
1070,43945
2085,39264
2635,41394
889,41840
1087,31467
1326,33735
1490,9226
453,36025
1659,41492
1311,42472
657,32822
2487,43566
190,40526
2800,32951
2159,45198
2312,39778
2526,43679
314,31143
1853,36231
2310,42334
2352,35420
1388,35902
1503,38858
942,34095
1248,31169
298,31549
1767,35117
686,43150
1723,38228
2456,33649
1138,39295
1881,39568
2806,39131
1766,36585
692,34455
1055,38479
1881,34091
998,31529
667,34398
1467,32007
1356,34620
1853,41842
1848,35082
566,36975
1491,31812
400,37437
1272,37366
732,33480
1311,40512
1676,39701
2670,43003
1786,35143
571,38258
2358,39506
133,31616
971,32715
2211,39456
46,38787
1124,41790
624,31853
1690,35031
1215,32294
2266,36884
609,38900
1007,34974
694,32033
2177,32116
2469,39872
330,36452
461,31273
2374,36602
1193,39301
654,40713
2299,37182
2185,37080
1806,40467
197,41965
295,32674
1162,32259
1046,40944
67,31504
2193,45050
707,31864
2163,39923
2440,36259
517,41539
188,42761
107,36945
517,32090
2805,37296
176,31797
2698,41371
1518,32429
1244,33358
837,38861
453,35488
1406,33127
62,33388
410,38235
496,33091
57,36427
561,31988
1065,14525
217,37813
50,32223
2482,43035
1744,36690
715,36777
2734,40812
2720,38662
536,44359
1424,34241
238,38286
714,42187
418,43357
2032,38261
996,32451
968,35129
1824,44913
1411,32666
617,36777
2416,39540
508,31357
2624,40243
217,33625
2129,39483
2531,43435
680,31814
1,43045
619,35510
773,37640
1330,36245
1960,34197
214,41059
2256,42826
2488,39951
2317,40069
137,34396
673,36096
891,37487
1381,43538
1737,36003
1571,34213
748,38872
466,33524
180,32938
1616,34895
304,44493
1269,41203
1379,38365
1670,38514
1575,35244
735,43898
66,37912
1597,43139
1162,31133
917,34520
1474,31405
2265,34378
1000,42102
260,33432
10,38919
1259,35388
1486,31415
1270,36486
2792,44633
498,38858
2633,43822
1184,36153
1447,32591
1063,31662
677,36322
711,43288
1392,33823
1461,41507
587,32083
831,34695
260,35660
528,38858
1235,32304
1240,32648
562,37688
2107,39403
2405,43941
2128,42909
1106,33587
2401,31929
1306,41754
2693,35713
640,33033
1094,35455
85,38638
47,42318
425,40958
2137,38649
456,40271
1012,31858
2185,37377
1746,42965
1084,31734
2362,38767
2233,36667
156,31873
735,32489
1461,37319
592,32211
2226,34907
2169,36093
589,31913
1731,35867
119,32930
1701,43572
940,42693
2313,32058
1027,38905
106,44187
2067,44834
1766,32828
608,36477
735,31334
865,37042
1746,38777
619,41739
283,41790
2127,14525
653,41323
123,38125
1666,38259
1881,40133
2328,39132
1812,31668
1464,36812
2518,44891
1737,31494
737,42899
1616,39835
155,33095
58,33162
954,38403
202,36324
1585,39209
931,40671
2008,40066
2157,14525
908,43131
846,42253
1895,14525
1236,31858
1287,40683
475,35143
2209,39009
930,38167
1637,35585
2146,37906
1408,35725
1587,33778
9,39285
854,32695
895,32696
1717,39486
62,42329
246,38474
967,31818
1746,44388
2692,32188
355,34445
866,35149
1874,38157
783,37366
148,31900
578,37900
922,31294
1959,35986
285,42751
2403,35468
691,31361
2382,38563
358,32649
1326,39456
2243,36684
1114,41263
2802,44784
1446,37306
1130,32347
211,44091
2761,38717
254,38311
2613,33369
1148,36309
1144,41263
1669,37701
998,32578
1411,32747
260,31151
406,32666
1066,32712
171,31079
1967,33379
2020,33205
1373,39810
10,33605
908,34755
2457,40561
1421,41921
17,31551
1701,44190
2248,40387
1140,35263
116,42110
909,41746
317,31254
1879,42018
1081,39005
2021,37348
784,34288
246,36864
103,31860
1982,32697
1145,32200
632,35587
1960,31595
1564,35567
774,33950
1137,37974
206,34432
741,31558
1859,34926
2614,40494
2015,35439
456,37990
1777,33581
1059,31086
688,44914
260,31635
438,44739
533,32733
68,41264
1052,33298
240,31168
942,31440
1949,34977
789,33827
1598,33996
1845,36317
1628,37780
1941,39997
2769,42071
1036,34643
193,37364
2161,36738
1221,37806
1031,31266
1679,32241
2021,35388
726,37985
937,43123
1186,39663
2342,39351
1886,42518
975,40382
2188,36440
1723,44217
2786,43714
352,44540
603,41907
2361,43915
1831,9226
897,33494
2149,36862
1156,38858
595,34095
1353,43344
1379,42313
727,34022
2292,38833
2342,38196
729,38232
1130,32160
2152,35820
794,38627
943,42133
260,42857
141,38247
2025,39428
177,38658
127,43267
118,35045
713,38638
1531,39270
1963,35517
1882,32145
1632,31216
909,34793
1863,35286
2797,36093
2470,35698
2482,34769
2533,39430
1647,41323
2371,41354
1402,41492
204,31190
335,31673
1589,34902
2614,38079
1017,37894
2134,31211
1719,36072
1434,38532
118,35179
37,34059
735,38531
1028,35400
2772,39954
1173,39696
260,31098
1627,39866
971,38249
2091,31864
346,38197
1862,31812
1982,32860
1044,34563
309,31899
966,41288
1733,33095
2751,40955
434,40646
742,38547
317,31201
1846,42017
640,31854
1887,40328
1149,37366
91,31797
1389,40236
2540,39580
219,31982
747,31320
1492,36392
1020,37336
1341,41858
2349,36952
943,42751
1227,36094
1129,33307
2042,39461
669,32568
794,33768
169,44296
1100,35006
2789,43825
420,35247
1003,35073
1228,33471
1121,35294
909,41827
603,31921
2,36427
1063,32845
1604,39585
2105,35437
2686,41044
174,36130
320,31983
2078,40407
1548,37963
810,31618
1460,32666
2098,35397
38,32270
1536,39077
1259,41243
2055,40396
603,33210
2106,40361
807,42839
748,35062
135,31829
565,31413
1781,37568
2328,40181
1464,37861
2159,42624
347,43763
1961,38667
571,34611
844,38153
2482,44031
109,36243
1580,38975
1000,40386
1550,33848
423,33400
1073,32728
1639,33139
2168,38364
1972,39206
467,40273
1267,32220
196,43193
1970,35346
2566,39541
1477,32969
1786,42584
886,42327
239,32128
352,42393
1286,35064
2222,36506
1222,35079
2311,39961
2273,39669
198,35510
729,41562
2265,9226
1756,38396
1486,34371
1804,33714
2757,45151
2734,43447
325,33750
2721,44905
1961,32385
1413,43133
1569,36476
1245,42768
1407,31984
1043,34151
609,44247
212,31779
2550,39546
714,32929
1433,32616
729,36435
285,38673
1207,36999
434,40459
80,43344
1878,42307
2328,44987
1423,36250
1923,40737
66,37969
735,35095
1576,33459
879,34285
1111,37826
1123,43313
1584,42210
1451,38648
47,38858
2464,42000
721,36328
1788,35035
2179,36354
2670,43007
2056,39172
2493,35763
2312,36883
937,42749
1862,37586
1824,41266
1571,34404
1581,39064
1084,32596
456,32273
1970,34675
774,31616
49,36810
2067,37991
2215,37889
1753,39521
817,42051
382,32674
2179,38582
2614,44926
1408,40425
1162,31324
2075,33506
236,32098
980,35225
2795,44183
1642,41760
1033,38269
1511,38833
2134,31642
152,43889
166,33207
2435,34199
645,43233
709,31914
1384,14525
1844,41113
2367,32752
486,42422
1658,32063
975,32787
1227,39424
2053,35036
1225,42761
535,31734
1631,31371
2472,38403
144,33798
2664,42545
147,31063
513,41774
1607,33414
232,32864
438,41600
2709,40975
1515,34579
335,31299
1676,14525
1838,37484
1886,36212
2793,32752
52,35148
1848,33476
1197,38619
516,33562
1197,32203
152,42145
1348,32372
37,32746
303,36837
1373,31089
2473,41233
341,36540
691,42022
853,37654
154,31237
1005,36705
774,40744
1118,34138
1486,32090
118,32711
2282,35407
766,32932
260,31074
1225,33446
2106,35181
1608,43572
314,31310
2177,34832
2605,36033
1500,45170
693,39974
1531,33903
968,41899
1324,40780
70,31889
1281,31284
1718,31285
1750,38902
1447,43065
2481,43322
168,35807
937,41273
1766,36402
1679,37157
392,37952
843,34441
1107,33733
656,31582
413,38240
1680,45114
364,35345
2247,38553
863,35443
971,41392
1655,42024
660,36777
2635,36568
1243,43019
546,43091
116,35401
1518,38528
370,36449
977,32697
2449,39037
1494,41325
694,34294
2055,33256
650,39657
710,36490
2205,33200
1148,37655
114,36644
817,39770
561,35643
839,39529
156,40253
1207,38235
197,37810
1277,34278
1824,36891
289,40782
309,39714
686,37974
352,42824
937,35341
1428,44246
790,32847
960,35510
1846,31173
564,42865
210,31979
1431,38478
1593,41280
1027,32009
1222,42276
565,31389
1727,38247
1837,34443
1844,32416
357,31625
1007,34925
694,34428
1915,40927
1270,31363
134,41941
1706,44725
1718,43796
1129,37739
2801,44699
1342,32370
443,39663
1783,39468
219,31287
611,34551
232,40382
1053,31486
595,31574
2425,35902
485,44211
954,9226
1376,35522
2654,42555
118,35557
904,36466
1372,31616
1350,31857
346,31220
1189,32663
2273,37201
208,33730
1866,38540
1950,39177
790,33331
358,33674
735,33432
1689,38089
2759,42729
1324,37210
1313,32325
575,33150
743,32734
590,39285
1574,38489
2598,31642
614,39679
1462,35050
2331,35462
619,44187
426,40382
376,38575
753,32109
1270,44679
1022,31745
1250,42714
2273,42812
1225,35487
1316,37857
1078,38443
453,40111
2242,38022
1875,42924
468,33037
230,33623
646,43889
1197,34378
1766,37504
2147,37381
2135,36058
330,31760
909,34850
1500,45117
550,34917
2571,33363
1626,31643
50,43612
1977,43177
2328,41714
1992,35349
1637,39322
1912,41247
2398,41140
350,44254
1451,41791
197,32146
1115,41842
361,43100
2806,33768
1978,31105
1918,35026
2165,43763
940,42026
1680,33168
2226,41006
807,40184
2188,44686
2054,35072
378,37792
2319,32337
2193,36170
2442,36874
1050,32183
1148,39696
711,36689
1268,39990
2113,35652
1949,36941
963,37664
763,38542
334,40122
530,31366
260,31505
1595,34908
41,38557
2633,38512
1263,31136
851,38547
1878,36135
943,41519
1686,39348
922,31782
2133,31931
1038,35340
735,35339
230,42751
447,32428
1799,33748
1978,34622
13,32321
2615,31301
340,31218
1676,42393
798,44147
64,42839
1609,37384
2211,39704
2154,39170
789,36864
285,39051
2067,38235
2119,32009
1848,36619
1930,32487
1176,32025
2704,31881
873,32778
702,38558
1921,36316
2614,45170
2270,38190
603,36300
1468,37502
2581,42778
346,36644
1210,32548
863,31686
1809,45150
1095,32975
1936,33591
2603,41224
1603,42049
1675,37199
575,38574
1428,44677
790,33278
1871,42214
510,36644
1539,35059
1501,38739
1848,42230
1124,32373
1505,38858
352,43605
44,43260
402,36552
2057,32955
1645,36394
735,33729
456,38478
456,32062
1507,36460
1592,36009
2510,39289
134,42372
2696,39479
120,33806
2465,33130
703,33632
2585,33232
1248,35418
2328,44910
2648,44134
208,39288
559,31409
1882,34243
1259,35018
486,38478
1248,32385
1559,33967
1225,38817
805,31815
944,39329
2757,45208
198,38950
1848,35009
2374,9226
1593,40906
1085,43883
1450,42318
213,31122
1225,33340
717,37071
921,36312
324,31892
1187,42847
260,34351
1491,32678
1355,36015
2175,33310
1421,35322
2780,33649
445,36733
476,31882
113,31830
1845,39033
2187,42180
940,40095
2465,33264
119,33715
1949,44459
1154,32884
1842,33258
2707,36180
1246,35856
908,32828
1066,38140
1708,36826
1152,32407
1217,41692
31,43293
242,39541
1675,44233
2503,44644
735,42857
2163,40789
260,31452
2328,34440
1668,35333
1022,40820
859,33474
1191,31961
74,31447
1617,42915
352,44223
774,35995
139,31283
624,32264
273,37699
1083,43166
614,37211
1832,37777
1150,41355
1298,37843
2411,34451
717,33367
1002,35980
1018,42340
2808,35026
430,33310
533,31745
285,31643
1824,43901
665,31864
1097,14525
1022,33599
174,31812
1216,38568
1197,31910
109,37052
446,33439
1745,31715
124,33388
1018,37802
1260,39779
603,35308
1134,41360
1636,33650
2708,31947
1900,39358
1886,37208
561,44881
908,41956
1326,36053
1884,33348
1481,36341
1732,37680
1503,40826
2495,45021
960,31916
654,32398
358,33568
244,36664
853,44127
1961,38671
409,32567
603,37536
787,32927
575,35488
943,33440
10,39651
865,36001
127,34574
1148,42705
2712,41464
998,32558
595,39523
1354,33913
1085,35186
1656,42357
1967,39775
2709,34750
334,43131
472,34205
525,38003
1889,40084
733,43779
1187,41505
967,32871
944,38337
2067,42049
1217,37183
2113,39950
2106,42943
1970,33256
810,32106
1816,39205
1494,39154
50,31829
1577,44292
560,34560
1408,44483
964,39339
1200,42090
281,31203
1799,31280
1110,42547
790,40125
2696,41065
260,31265
1488,42907
619,33827
1455,34099
434,40463
1311,40736
1346,38478
938,43379
197,31101
2326,40192
661,35931
2694,44560
2059,33432
369,37974
1852,38057
1950,34428
1929,31107
1846,33324
10,31625
2233,32272
1658,34027
632,44211
509,32477
2621,35013
2075,37698
1144,38128
1870,31816
276,44734
2276,40613
655,35870
1800,40095
1740,44016
1003,9226
1144,38478
410,31343
2570,39747
1541,42086
1486,39181
2423,38007
2462,43597
834,44853
85,40793
68,34962
1795,37657
1800,38001
1129,37796
1703,31652
2137,44187
900,34711
975,38268
2265,37956
405,31507
205,39555
327,38232
1448,41117
39,34567
61,41496
2053,35040
843,38499
193,32001
208,31343
285,34973
42,31805
111,31410
1886,39249
1903,32248
1586,37267
68,34157
260,38299
1848,33480
1380,31914
2756,36072
619,34445
715,41323
2800,43726
1257,33012
831,9226
735,34778
236,38063
1038,32335
217,31405
529,35841
1467,31694
2353,14525
1766,40594
2002,32203
285,31135
1952,33779
1948,42705
2416,38609
668,34845
1824,34533
759,34209
1688,41842
46,38474
1925,32895
1625,39019
2616,40360
2237,43747
2121,14525
867,37125
688,38880
260,32017
1020,38121
710,32977
1635,35950
2175,37392
127,38254
1949,31387
2339,35514
1923,34138
2532,37629
2685,40877
353,41226
931,38988
2159,37798
1848,43763
1573,32978
50,31776
215,38259
657,32188
2482,42588
1210,42725
42,31134
998,31700
671,31305
709,31597
865,32110
1494,39451
2767,39724
2361,39036
1659,32348
1187,39708
55,31746
2176,36812
78,35113
50,33065
1218,38240
2054,44928
1569,36777
1173,36777
1574,37875
2720,36121
1371,32820
975,36792
2805,31506
260,31562
1480,32763
1234,32707
451,31315
